video_id,start,end,motion,audio,cap_overlap,kw_density,score
S_hqW312ot8,1.0,4.5,0.3944321274757385,0.10271000862121582,0.0,0.0,0.4647023677825928
S_hqW312ot8,4.5,6.5,0.4543042778968811,0.12388500571250916,0.0,0.0,0.7642322778701782
S_hqW312ot8,6.5,11.0,0.33935874700546265,0.09291748702526093,0.0,0.0,0.2765614688396454
S_hqW312ot8,8.5,11.0,0.28410518169403076,0.0795493945479393,0.0,0.0,0.05583493039011955
S_hqW312ot8,11.0,15.5,0.31644994020462036,0.08316034823656082,0.0,0.0,0.1470213532447815
S_hqW312ot8,13.0,15.5,0.2532908618450165,0.08569949865341187,0.0,0.0,0.055486809462308884
S_hqW312ot8,15.5,17.5,0.42497697472572327,0.09473688155412674,0.0,0.0,0.4481147229671478
S_hqW312ot8,19.5,21.5,0.4740438461303711,0.10230497270822525,0.0,0.0,0.6053029298782349
S_hqW312ot8,27.0,31.5,0.28869956731796265,0.08689475059509277,0.0,0.0,0.13043035566806793
S_hqW312ot8,29.0,31.5,0.26162025332450867,0.08077256381511688,0.0,0.0,0.026128239929676056
