video_id,start,end,motion,audio,cap_overlap,kw_density,score
LqRXoTBcXlU,0.0,6.0,0.07579418271780014,0.12600356340408325,0.0,0.0,0.24275445938110352
LqRXoTBcXlU,2.0,8.0,0.07899370044469833,0.11207257956266403,0.0,0.0,0.2130095362663269
LqRXoTBcXlU,4.0,10.0,0.04441967234015465,0.10426279902458191,0.0,0.0,0.1775008887052536
LqRXoTBcXlU,6.0,12.0,0.038454167544841766,0.11189687997102737,0.0,0.0,0.19161957502365112
LqRXoTBcXlU,8.0,14.0,0.024014003574848175,0.10761527717113495,0.0,0.0,0.17449036240577698
LqRXoTBcXlU,10.0,16.0,0.013719496317207813,0.10486208647489548,0.0,0.0,0.16295327246189117
LqRXoTBcXlU,12.0,18.0,0.012591235339641571,0.10388796031475067,0.0,0.0,0.1601731926202774
LqRXoTBcXlU,14.0,20.0,0.016948092728853226,0.10867470502853394,0.0,0.0,0.1732192486524582
LqRXoTBcXlU,16.0,22.0,0.02050175331532955,0.13136287033557892,0.0,0.0,0.22620096802711487
LqRXoTBcXlU,18.0,24.0,0.057937949895858765,0.13763675093650818,0.0,0.0,0.2597297430038452
LqRXoTBcXlU,20.0,26.0,0.1024177074432373,0.15625886619091034,0.0,0.0,0.32474029064178467
LqRXoTBcXlU,22.0,28.0,0.14608369767665863,0.15157504379749298,0.0,0.0,0.33679547905921936
LqRXoTBcXlU,24.0,30.0,0.14104966819286346,0.15712861716747284,0.0,0.0,0.3467068672180176
LqRXoTBcXlU,26.0,32.0,0.09196274727582932,0.13485081493854523,0.0,0.0,0.2710701525211334
LqRXoTBcXlU,28.0,32.03200149536133,0.1470792442560196,0.12633994221687317,0.0,0.0,0.28042858839035034
LqRXoTBcXlU,30.0,32.03200149536133,0.17133863270282745,0.10130341351032257,0.0,0.0,0.2365567684173584
LqRXoTBcXlU,32.03200149536133,34.034000396728516,0.5269821286201477,0.12432865053415298,0.0,0.0,0.47263258695602417
LqRXoTBcXlU,36.0359992980957,39.53950119018555,0.26724979281425476,0.1177535429596901,0.0,0.0,0.3233058750629425
LqRXoTBcXlU,43.54349899291992,49.54349899291992,0.19793178141117096,0.10651636123657227,0.0,0.0,0.2620788812637329
LqRXoTBcXlU,45.54349899291992,50.550498962402344,0.20732302963733673,0.09185052663087845,0.0,0.0,0.23388399183750153
LqRXoTBcXlU,47.54349899291992,50.550498962402344,0.25112131237983704,0.08643915504217148,0.0,0.0,0.24436771869659424
